graph_layer,factor_name,label_horizon,label_variant,sample_size,rank_ic,top_decile_mean,bottom_decile_mean,top_bottom_spread,top_decile_hit_rate
dtw_return_similarity_graph,edge_density_feature,15m,core_weighted,4216,0.028764872338615417,-0.0010305141388437023,-0.0009541451153081465,-7.636902353555584e-05,0.45605700712589076
dtw_return_similarity_graph,edge_density_feature,30m,core_weighted,4062,0.04922312614624571,-0.00110398352165873,-0.0010201010424483582,-8.388247921037187e-05,0.4482758620689655
dtw_return_similarity_graph,community_avg_weight_feature,1m,equal_weight,4313,-0.004377547737367423,0.00012159290847304146,0.00014704754418329457,-2.5454635710253106e-05,0.5243619489559165
dtw_return_similarity_graph,community_avg_weight_feature,5m,equal_weight,4296,0.01617378064650065,8.034028547875539e-05,7.932940803240743e-05,1.0108774463479532e-06,0.5221445221445221
dtw_return_similarity_graph,community_avg_weight_feature,15m,equal_weight,4216,0.022028405775304627,1.1715142035223508e-05,-4.494710818854952e-05,5.6662250223773024e-05,0.49643705463182897
dtw_return_similarity_graph,community_avg_weight_feature,30m,equal_weight,4062,-0.007087782926488056,0.0001158896017002587,7.935186722122674e-05,3.653773447903196e-05,0.49261083743842365
dtw_return_similarity_graph,community_avg_weight_feature,1m,member_weight,4313,-0.004377547737367423,0.00012159290847304146,0.00014704754418329457,-2.5454635710253106e-05,0.5243619489559165
dtw_return_similarity_graph,community_avg_weight_feature,5m,member_weight,4296,0.01617378064650065,8.034028547875539e-05,7.932940803240743e-05,1.0108774463479532e-06,0.5221445221445221
dtw_return_similarity_graph,community_avg_weight_feature,15m,member_weight,4216,0.022028405775304627,1.1715142035223508e-05,-4.494710818854952e-05,5.6662250223773024e-05,0.49643705463182897
dtw_return_similarity_graph,community_avg_weight_feature,30m,member_weight,4062,-0.007087782926488056,0.0001158896017002587,7.935186722122674e-05,3.653773447903196e-05,0.49261083743842365
dtw_return_similarity_graph,community_avg_weight_feature,1m,top5_member,4313,-0.004155609648642099,0.00012159290847304146,0.00014704754418329457,-2.5454635710253106e-05,0.5243619489559165
dtw_return_similarity_graph,community_avg_weight_feature,5m,top5_member,4296,0.014951614319469016,8.034028547875539e-05,7.932940803240743e-05,1.0108774463479532e-06,0.5221445221445221
dtw_return_similarity_graph,community_avg_weight_feature,15m,top5_member,4216,0.020615059789546048,1.1715142035223508e-05,-4.494710818854952e-05,5.6662250223773024e-05,0.49643705463182897
dtw_return_similarity_graph,community_avg_weight_feature,30m,top5_member,4062,-0.00784646391859458,0.0001158896017002587,7.935186722122674e-05,3.653773447903196e-05,0.49261083743842365
dtw_return_similarity_graph,community_avg_weight_feature,1m,top10_member,4313,-0.004169811507195409,0.00012159290847304146,0.00014704754418329457,-2.5454635710253106e-05,0.5243619489559165
dtw_return_similarity_graph,community_avg_weight_feature,5m,top10_member,4296,0.016189273786324083,8.034028547875539e-05,7.932940803240743e-05,1.0108774463479532e-06,0.5221445221445221
dtw_return_similarity_graph,community_avg_weight_feature,15m,top10_member,4216,0.021884885548671823,1.1715142035223508e-05,-4.494710818854952e-05,5.6662250223773024e-05,0.49643705463182897
dtw_return_similarity_graph,community_avg_weight_feature,30m,top10_member,4062,-0.006829986842612129,0.0001158896017002587,7.935186722122674e-05,3.653773447903196e-05,0.49261083743842365
dtw_return_similarity_graph,community_avg_weight_feature,1m,core_weighted,4313,-0.004151620157284484,0.00012043983284721375,0.00015127066990188899,-3.0830837054675236e-05,0.5290023201856149
dtw_return_similarity_graph,community_avg_weight_feature,5m,core_weighted,4296,0.015856078981718622,7.140922609882835e-05,8.716608166778253e-05,-1.5756855568954187e-05,0.5151515151515151
dtw_return_similarity_graph,community_avg_weight_feature,15m,core_weighted,4216,0.02159771305443733,-1.898775414053967e-05,-5.9321215268920545e-05,4.0333461128380877e-05,0.49406175771971494
dtw_return_similarity_graph,community_avg_weight_feature,30m,core_weighted,4062,-0.007746786296007503,5.012977091487119e-05,7.980429220507434e-05,-2.967452129020315e-05,0.4975369458128079
dtw_return_similarity_graph,community_quality_score,1m,equal_weight,4313,-0.011443822311577596,-0.00013868293101098903,0.0002494872017228593,-0.0003881701327338483,0.4802784222737819
dtw_return_similarity_graph,community_quality_score,5m,equal_weight,4296,0.0036134881957674797,-0.0001337263615453679,-0.00018592428149208327,5.219791994671538e-05,0.48484848484848486
dtw_return_similarity_graph,community_quality_score,15m,equal_weight,4216,0.019361511949951737,-0.00012170073670835359,-0.0008023016358893605,0.000680600899181007,0.48931116389548696
dtw_return_similarity_graph,community_quality_score,30m,equal_weight,4062,0.008047059670035094,-0.0007734097318791125,-0.0009608535989273528,0.0001874438670482403,0.45073891625615764
dtw_return_similarity_graph,community_quality_score,1m,member_weight,4313,-0.011443822311577596,-0.00013868293101098903,0.0002494872017228593,-0.0003881701327338483,0.4802784222737819
dtw_return_similarity_graph,community_quality_score,5m,member_weight,4296,0.0036134881957674797,-0.0001337263615453679,-0.00018592428149208327,5.219791994671538e-05,0.48484848484848486
dtw_return_similarity_graph,community_quality_score,15m,member_weight,4216,0.019361511949951737,-0.00012170073670835359,-0.0008023016358893605,0.000680600899181007,0.48931116389548696
dtw_return_similarity_graph,community_quality_score,30m,member_weight,4062,0.008047059670035094,-0.0007734097318791125,-0.0009608535989273528,0.0001874438670482403,0.45073891625615764
dtw_return_similarity_graph,community_quality_score,1m,top5_member,4313,-0.008733616144060295,-0.00013868293101098903,0.00024403166011549153,-0.0003827145911264806,0.4802784222737819
dtw_return_similarity_graph,community_quality_score,5m,top5_member,4296,0.004201570472147587,-0.0001337263615453679,-0.00014348421055301964,9.757849007651747e-06,0.48484848484848486
dtw_return_similarity_graph,community_quality_score,15m,top5_member,4216,0.02374992110779197,-0.00012170073670835359,-0.0008823645963702379,0.0007606638596618843,0.48931116389548696
dtw_return_similarity_graph,community_quality_score,30m,top5_member,4062,0.010169882048383034,-0.0007734097318791125,-0.0011138992481591493,0.00034048951628003676,0.45073891625615764
dtw_return_similarity_graph,community_quality_score,1m,top10_member,4313,-0.011776559904831368,-0.00013868293101098903,0.0002605039567227784,-0.0003991868877337674,0.4802784222737819
dtw_return_similarity_graph,community_quality_score,5m,top10_member,4296,0.0021022281141838284,-0.0001337263615453679,-0.00014903432642653224,1.5307964881164355e-05,0.48484848484848486
dtw_return_similarity_graph,community_quality_score,15m,top10_member,4216,0.019762519041234175,-0.00012170073670835359,-0.0007798844007217574,0.0006581836640134038,0.48931116389548696
dtw_return_similarity_graph,community_quality_score,30m,top10_member,4062,0.007192194964819272,-0.0007734097318791125,-0.0009002224383830018,0.00012681270650388926,0.45073891625615764
dtw_return_similarity_graph,community_quality_score,1m,core_weighted,4313,-0.012195910364546807,-0.00014139572327459128,0.0002680662123543176,-0.00040946193562890884,0.48491879350348027
dtw_return_similarity_graph,community_quality_score,5m,core_weighted,4296,0.00439042169742532,-0.00014614512805199005,-0.00017216945637517708,2.602432832318703e-05,0.4825174825174825
dtw_return_similarity_graph,community_quality_score,15m,core_weighted,4216,0.02100203212376335,-0.0001454395505030627,-0.0007973137974926984,0.0006518742469896358,0.4821852731591449
